team,rank,barthag,adjoe,adjde,adjoe_z,adjde_z,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,V38,V40,eFG%_z,eFG% Def_z,FTR_z,FTR Def_z,OR%_z,DR%_z,TO%_z,TO% Def._z,3P%_z,3pD%_z,2p%_z,2p%D_z,ft%_z,ft%D_z,3P rate_z,3P rate D_z,arate_z,arateD_z,V38_z,V40_z
USC,36,0.835589240479172,113.637811289696,98.6565927330929,1.23706380923779,1.1236126724226,51.4,45.1,33.5,29.2,29,32.9,18.1,18.2,34.4,32.9,51.3,42.6,74.3,72.5,32.8,36.9,52.1,56,13.9,7.8,0.333441628991211,2.01290494503962,0.39613215893796,0.491088133799008,0.14714723119015,-1.51083642267628,0.099120096390916,-0.0317353269685693,0.16468554616674,0.501380267119322,0.343485064784361,2.58255374250225,0.738765292024208,-0.340675306589282,-0.905596470359539,0.122599134265262,0.250912720843617,-0.920920147562572,2.06657580807361,-0.681935403388323
Miami FL,37,0.83279925560909,118.926200316871,103.429059677497,2.03959474326262,0.338332127839677,54.9,51,30.6,23.5,32.4,28.8,16.6,18.3,37.2,33.1,54.5,51.9,78,74.7,34.5,37.5,51.9,53,8.7,8.2,1.60030044966506,-0.16890512672077,-0.233124403177614,1.55977813973457,0.987152377974997,-0.10556309734092,0.851852209150379,0.0109310570669525,1.3401517619243,0.415368434905562,1.31830121737052,-0.571731054644402,1.74284914520951,-1.19648939857482,-0.568842278218007,-0.0222847042750199,0.211847176058614,-0.377764796232611,-0.0430280507332405,-0.430941688376956
Northwestern,38,0.830461739207884,109.959741846439,95.769936200377,0.678904322381489,1.59859452990685,47.6,48.4,29.6,30.8,28.3,27.4,15.1,21.7,32.3,33.9,47,46.6,74.9,68,41.3,42.5,54.9,62,13.7,10.4,-1.04200509059753,0.792570498122795,-0.450109424596778,0.19110497423815,-0.0257950049126123,0.374286330822372,1.60458432190985,1.46158811427467,-0.716914115651431,0.0713211060505275,-0.966424140253289,1.22587210932089,0.901589700648854,1.40985351792658,0.778174490348118,-1.22965002544403,0.79783034783365,-2.00723085022249,1.9854371981195,0.949523744185564
Iowa,39,0.826976613914001,121.385689829742,105.947383734876,2.41283060126127,-0.0760428506050539,51.9,53.3,32.7,23.7,32.1,27.5,14,18.7,34.6,36.5,52,52.5,73.7,74.3,37.6,32.3,58.5,50.6,8.3,8.7,0.514421460516045,-1.01944125639008,0.22254414180263,1.52228024478946,0.9130342767881,0.340011371667851,2.15658787126679,0.181596593209037,0.248647418720853,-1.04683271272834,0.556726098162584,-0.775233299621606,0.575940883399566,-1.04088683639563,0.0452388956871387,1.23337522974076,1.50101015396369,0.0567594848313579,-0.205305270641459,-0.117199544612747
Liberty,40,0.826232788640485,112.487560985831,98.2252699892382,1.06250943247405,1.19458421882219,55.8,49.5,25.8,27.8,25.8,20.1,16,19.4,36.5,35.1,56.7,47.6,72.3,72.8,48.6,37.1,57.9,42.1,6.1,8.7,1.92606414640976,0.385792349150517,-1.2746525059896,0.753573398414759,-0.643445848136763,2.87635834910241,1.15294505425417,0.480261281457686,1.04628520798491,-0.444749887232027,1.98848732227351,0.886701701025555,0.196017263275396,-0.457377228223672,2.22423660954411,0.0743045214185009,1.38381351960869,1.59569964693291,-1.09782998013667,-0.117199544612747
Cincinnati,41,0.825255143481278,113.773206057972,99.4066217263121,1.25761042358262,1.00019994204449,52.2,47.8,25.4,29.9,30.5,27.4,15.3,16.9,35.8,32.1,51.2,47.7,70.5,74.9,39.9,30.5,55,49.7,9.2,7.4,0.623009359430948,1.01444948847131,-1.36144651455727,0.359845501491133,0.517737737124642,0.374286330822372,1.50422004020858,-0.586398319430343,0.752418654045519,0.845427595974357,0.313022060016045,0.85278466019602,-0.292455962598534,-1.27429067966441,0.500847508584504,1.6680267453616,0.817363120226151,0.219706090230346,0.159818474152034,-0.93292911839969
Drake,42,0.823921459897469,111.545758945816,97.5386172135605,0.9195877852663,1.30756877626492,53.1,47.3,28.8,26.7,24.3,22.4,15.5,17.7,36.7,31.2,51.9,47.5,77.1,69.9,36.3,38.4,49.1,44,7.1,6.5,0.94877305617565,1.19934864709507,-0.623697441732109,0.959811820612849,-1.01403635407125,2.08803428854842,1.40385575850732,-0.245067247146175,1.13024708053902,1.23248084093627,0.526263093394266,0.920618741855089,1.49861253227254,0.670741347575437,-0.212279015950504,-0.239610462085442,-0.335070450931419,1.25170125775727,-0.692136930366118,-1.49766497717527
Michigan,43,0.817836241570725,113.079420530105,99.2362056632623,1.15232612153328,1.02824087357035,51.4,48,30.6,26.4,25.6,25.9,14.6,14.8,34.6,32,51.2,48,70.3,69.5,37.6,33.8,45.3,45.1,11.7,7,0.333441628991211,0.940489825021804,-0.233124403177614,1.01605866303051,-0.692857915594695,0.888410718140187,1.855495026163,-1.48239238417629,0.248647418720853,0.888433512081237,0.313022060016045,0.75103353770742,-0.346730765473416,0.826343909754627,0.0452388956871387,0.871165633390051,-1.07731580184647,1.05254429560295,1.1740510985784,-1.18392283341106
Illinois,44,0.815865552819228,110.36094774492,96.961530073815,0.73978867540269,1.40252497159333,51.6,46.5,34,29.3,32.3,26.6,18.5,18.8,31,33.4,55.4,44.9,68.2,70.7,42.2,30.7,46.4,44.7,14.1,8.1,0.405833561601146,1.49518730089309,0.504624669647542,0.472339186326455,0.962446344246033,0.648486004058541,-0.101608467011609,0.224262977244558,-1.26266628725315,0.286350686584925,1.59246826028538,1.80246180342297,-0.916616195659667,0.359536223217062,0.956456121481871,1.61973213251484,-0.862455305528952,1.12496500911361,2.14771441802772,-0.493690117129797
New Mexico,45,0.815692861523305,117.051714106023,102.850216972285,1.7551351163558,0.433577190837885,53.4,50.2,39.7,28.4,28.2,27.2,15.8,17.6,36.7,32.6,52.7,51,74,70.4,27.3,39.2,47.1,52.3,10,7.1,1.05736095509055,0.126933527077249,1.74143929173678,0.641079713579438,-0.0505010386415787,0.442836249131414,1.25330933595543,-0.287733631181697,1.13024708053902,0.630398015439959,0.769967131540807,-0.266477687178597,0.657353087711887,0.476238144851452,-1.99509532728802,-0.432788913472486,-0.725725898781443,-0.251028547588953,0.484372913968473,-1.12117440465822
North Carolina,46,0.815437952215632,110.996375083948,97.5439254452931,0.836216924775973,1.30669533886781,48.9,48.5,37.8,26.1,30.4,23.5,15.3,14.9,30.8,33.1,50.6,48,74.3,70.6,37.2,31.9,45,41.8,9.2,8.9,-0.571457528632963,0.755590666398042,1.32916775104036,1.07230550544817,0.493031703395676,1.71100973784869,1.50422004020858,-1.43972600014077,-1.34662815980726,0.415368434905562,0.13024403140614,0.75103353770742,0.738765292024208,0.398436863761862,-0.0339973848167507,1.32996445543428,-1.13591411902397,1.65001518206591,0.159818474152034,0.00829731289293751
North Texas,47,0.814610416292639,109.775683397514,96.5172362051143,0.650972829790487,1.47563083806292,51,45.7,31.8,39.7,33.5,27.6,19.7,20.5,35.7,31,49.3,45.2,75.9,70.1,41,34.3,48.8,42.2,9.2,7.6,0.188657763771344,1.79102595469111,0.0272576225253825,-1.47755135081913,1.25891874899362,0.305736412513331,-0.703794157219181,0.949591505848418,0.710437717768466,1.31849267315003,-0.265775030581988,1.70071068093437,1.17296371502326,0.592940066485847,0.718747279970201,0.75042910127315,-0.393668768108923,1.57759446855525,0.159818474152034,-0.807432260894006
Oklahoma,48,0.814006798002048,111.510260082173,98.0763535266086,0.914200712558575,1.21908752125119,53.1,48.3,29.9,30.2,23.8,27,20.2,15.5,35.4,31.4,53.1,48.8,73.4,70.5,37.3,30.6,53.3,42.8,7.4,9.7,0.94877305617565,0.829550329847548,-0.385013918171029,0.303598659073472,-1.13756652271609,0.511386167440457,-0.954704861472338,-1.18372769592764,0.584494908937297,1.14646900872251,0.891819150614077,0.479697211071149,0.494528679087245,0.437337504306657,-0.0141883146907794,1.64387943893822,0.48530598955363,1.46896339828926,-0.570429015434953,0.510284742915671
Oregon,49,0.812505965454866,114.913745500911,101.1567032237,1.43069114433347,0.712234626130805,51.7,48.1,31.4,24.5,32.9,26.5,18.5,16.7,32.4,34.2,53.8,46.2,70.7,75.8,39.5,37.2,52,51.1,13.1,6.9,0.442029527906113,0.903509993297051,-0.0595363860422834,1.37228866500903,1.11068254661983,0.682760963213062,-0.101608467011609,-0.671731087501387,-0.674933179374374,-0.0576966422701127,1.1050601839923,1.36154027263903,-0.238181159723652,-1.62439644456758,0.421611228080615,0.0501572149951203,0.231379948451115,-0.033766407056969,1.74202136825717,-1.2466712621639
Penn St.,50,0.810588210220005,117.623852870824,103.655329843495,1.84195911038265,0.301100741797986,56.1,49.9,18.8,25.7,18,24.7,13.4,13.8,38.9,34.6,53.9,48.7,73.7,70.2,48.2,38,53.4,55.5,6.3,10,2.03465204532466,0.237873022251508,-2.79354765592374,1.14730129533839,-2.57051647899612,1.29971022799444,2.45768071637057,-1.9090562245315,2.05382767863425,-0.22972030669763,1.13552318876062,0.513614251900681,0.575940883399566,0.554039425941047,2.14500032904022,-0.143021236391921,0.504838761946132,-0.830394255674245,-1.01669137018256,0.698530029174197
Texas Tech,51,0.809153674450629,111.791325043391,98.5952908943924,0.956853271719429,1.13369951887737,52.6,48.9,34.9,28.5,31.7,29.5,19.7,20.1,34.8,32.3,52.8,49.2,71.6,70.5,36.7,43,49.6,54.6,8.6,10.1,0.767793224650815,0.607671339499032,0.699911188924789,0.622330766106885,0.814210141872235,-0.345487811422568,-0.703794157219181,0.778925969706334,0.332609291274962,0.759415763760599,0.800430136309123,0.344029047753012,0.00605545321331084,0.437337504306657,-0.133042735446613,-1.35038655756094,-0.237406588968913,-0.667447650275257,-0.0835973557102952,0.761278457927039
North Carolina St.,52,0.80804600361828,114.411711546731,100.969181699345,1.35450579259584,0.743090157762917,51.6,49.3,25.8,34.1,31,26.8,13.6,19.1,34.8,31.4,51.2,50.3,72,72.8,37.7,32.8,45,44.2,12.3,6.4,0.405833561601146,0.459752012600023,-1.2746525059896,-0.427610292356121,0.641267905769473,0.579936085749499,2.35731643466931,0.352262129351122,0.332609291274962,1.14646900872251,0.313022060016045,-0.029058401371859,0.114605058963075,-0.457377228223672,0.0650479658131114,1.11263869762385,-1.13591411902397,1.21549090100194,1.41746692844073,-1.56041340592811
Washington St.,53,0.808002767346377,112.320650116829,99.1262070189973,1.0371801431743,1.04634048458454,50.3,49.9,28.4,28.4,32,26,18.6,16.6,36.5,32.3,46.9,50.6,71.2,68,43.3,32,48.9,47.7,7.2,7.7,-0.064714000363426,0.237873022251508,-0.710491450299774,0.641079713579438,0.888328243059133,0.854135758985667,-0.151790607862241,-0.714397471536907,1.04628520798491,0.759415763760599,-0.996887145021607,-0.130809523860462,-0.102494152536449,1.40985351792658,1.17435589286757,1.3058171490109,-0.374135995716422,0.581809657783654,-0.651567625389063,-0.744683832141164
Providence,54,0.806884153420991,116.683022453025,103.04057061345,1.69918491013466,0.4022556515294,51.6,49.6,37.1,26,35.4,26.4,16.9,16.5,35.5,33.4,50.9,49.3,74.6,74.4,31.4,33.2,53.4,47.3,11.7,9.6,0.405833561601146,0.348812517425764,1.17727823604695,1.09105445292073,1.72833338984398,0.717035922367582,0.701305786598486,-0.757063855572429,0.626475845214353,0.286350686584925,0.221633045711092,0.31011200692348,0.820177496336529,-1.07978747694043,-1.18292345212315,1.01604947193033,0.504838761946132,0.654230371294316,1.1740510985784,0.44753631416283
Nevada,55,0.804802286781921,110.795058747344,97.9542945210795,0.805666489318363,1.2391715917015,50.7,48.9,39.2,31.6,22.5,25.2,15.3,19.1,34,32.8,50.5,48.6,79,74,37.3,42.4,57.9,53,9.4,8.3,0.0800698648564438,0.607671339499032,1.63294678102719,0.0411133944577204,-1.45874496119264,1.12833543222184,1.50422004020858,0.352262129351122,-0.00323819894148228,0.544386183226202,0.0997810266378222,0.547531292730216,2.01422315958392,-0.924184914761237,-0.0141883146907794,-1.20550271902065,1.38381351960869,-0.377764796232611,0.240957084106144,-0.368193259624113
Clemson,56,0.803756313896919,111.837522968224,98.9330880648474,0.963863963174988,1.07811703940425,54.5,47.4,30.8,31.5,23.2,24.5,16.1,16.7,36.9,33.4,54,45.6,79.3,73.4,39.9,41,53.9,48.8,8.9,7.6,1.45551658444519,1.16236881537032,-0.189727398893781,0.0598623419302743,-1.28580272508988,1.36826014630348,1.10276291340353,-0.671731087501387,1.21420895309313,0.286350686584925,1.16598619352893,1.56504251761623,2.09563536389624,-0.690781071492457,0.500847508584504,-0.86744042909333,0.602502623908638,0.382652695629335,0.0381105592208696,-0.807432260894006
Mississippi St.,57,0.80371787408132,105.451752973443,93.2861204121974,-0.0051982468939753,2.00729138155765,47.6,46,34.5,28.2,35.1,29,19.1,22.4,27.3,30.9,51.2,45.7,64.6,72.7,35.4,43.1,59.7,58,11.2,7.7,-1.04200509059753,1.68008645951685,0.613117180357124,0.678577608524546,1.65421528865708,-0.174113015649962,-0.402701312115396,1.76025280252332,-2.81596092950421,1.36149858925691,0.313022060016045,1.5311254767867,-1.89356264740753,-0.418476587678877,-0.390560647084256,-1.37453386398432,1.73540342267371,-1.28302371511588,0.971204573693131,-0.744683832141164
UAB,58,0.802195122140061,113.376867461613,100.380914390564,1.19746470013232,0.8398859822246,51.1,47.6,36.5,30.9,36.9,29.1,17.7,19.3,36.9,32.7,49.2,46.8,72.7,71.9,31.5,37.3,50.9,48.4,11.7,9,0.224853730076311,1.08840915192082,1.04708722319545,0.172356026765596,2.09892389577847,-0.208387974804483,0.299848659793439,0.437594897422164,1.21420895309313,0.587392099333079,-0.296238035350304,1.15803802766183,0.30456686902516,-0.107271463320503,-1.16311438199718,0.0260099085717413,0.0165194521336019,0.455073409139997,1.1740510985784,0.0710457416457791
Seton Hall,59,0.793471390395142,106.688398213238,94.9044701002226,0.182466853810585,1.74100173740868,49.2,47.3,40.6,31.1,30.7,30.5,20.4,21.3,33.3,30.4,48.9,48.4,68,72.9,32.7,37.4,52,54.1,12.2,12.1,-0.46286962971806,1.19934864709507,1.93672581101402,0.134858131820489,0.567149804582574,-0.688237402967778,-1.0550691431736,1.29092257813259,-0.297104752880873,1.57652816979131,-0.387627049655258,0.615365374389284,-0.970890998534549,-0.496277868768472,-0.92540554048551,0.00186260214836071,0.231379948451115,-0.57692175838693,1.37689762346368,2.01624703298387
Dayton,60,0.792772911959522,110.43149812125,98.270507877517,0.750494933796498,1.18714059816286,53.6,44.6,35.6,23.9,29.8,26.6,19.1,16.2,34.9,28.8,54.3,45.5,69,70.6,36.9,37.8,61.6,47.3,12,6.7,1.12975288770048,2.19780410366339,0.851800703918204,1.48478234984435,0.344795501021879,0.648486004058541,-0.402701312115396,-0.885063007678993,0.374590227552019,2.26462282750138,1.25737520783388,1.59895955844577,-0.699516984160143,0.398436863761862,-0.0934245951946689,-0.0947266235451601,2.10652609813123,0.654230371294316,1.29575901350957,-1.37216811966958
Utah,61,0.792479130855214,108.650900532309,96.701022094627,0.480283223040739,1.44538998252962,49.1,45,29.2,23.9,31.5,27.4,18,15.5,33.4,30.2,48.5,44.8,71,66.3,37.5,35.4,57.7,53.1,10.3,10.6,-0.499065596023028,2.04988477676438,-0.536903433164443,1.48478234984435,0.764798074414303,0.374286330822372,0.149302237241546,-1.18372769592764,-0.255123816603817,1.66254000200507,-0.509479068728527,1.83637884425251,-0.156768955411331,2.07116440718813,0.025429825561166,0.484808730615966,1.34474797482368,-0.395869974610276,0.606080828899638,1.07502060169125
UCF,62,0.791920174020364,109.769341507104,97.7253020625819,0.650010426455982,1.27685091449393,50.6,47.9,30,33.8,33.9,31.3,19.7,22,35.9,30.8,48.1,49,77.2,72.1,42.8,39.2,56.5,52.4,11.3,8.7,0.0438738985514763,0.977469656746557,-0.363315416029112,-0.37136344993846,1.35774288390949,-0.962437076203946,-0.703794157219181,1.58958726638124,0.794399590322576,1.40450450536379,-0.631331087801797,0.411863129412081,1.52574993370999,-0.185072744410092,1.0753105422377,-0.432788913472486,1.11035470611367,-0.269133725966618,1.01177387867019,-0.117199544612747
Missouri,63,0.789380420339797,119.349275196265,106.395978065785,2.10379778815544,-0.14985633209716,55.5,52.2,30.3,36,27.5,37.8,16.3,24.5,36.2,35.5,56.4,51.3,75.6,75.1,43.5,43.9,57.1,57.5,8.8,6.7,1.81747624749486,-0.6126631074178,-0.298219909603363,-0.78384029433464,-0.223443274744339,-3.19030942124781,1.00239863170227,2.65624686726927,0.920342399153745,-0.616773551659544,1.89709830796855,-0.368228809667198,1.09155151071094,-1.352091960754,1.21397403311951,-1.56771231537136,1.22755134046868,-1.19249782322755,-0.00245874575618507,-1.37216811966958
College of Charleston,64,0.78625571530073,111.822877283694,99.8486109683053,0.961641430977652,0.927473287948085,52,48.1,31.8,24.8,35.4,24.9,16.8,19.1,33.8,30.6,53.1,49.1,74,67.8,47.4,31.9,49.8,45,7.6,10.7,0.550617426821013,0.903509993297051,0.0272576225253825,1.31604182259137,1.72833338984398,1.2311603096854,0.751487927449118,0.352262129351122,-0.0872000714955949,1.49051633757755,0.891819150614077,0.377946088582546,0.657353087711887,1.48765479901618,1.98652776803244,1.32996445543428,-0.198341044183912,1.07064947398062,-0.489290405480844,1.13776903044409
Ohio St.,65,0.780375250751679,115.467643260323,103.414184060447,1.51474700405377,0.340779820572602,51.7,49.3,26.4,27.5,32.2,28,16.3,16.1,35.8,32.7,50.9,49.3,74.5,72.2,31.3,37.5,42,49.3,10,6.6,0.442029527906113,0.459752012600023,-1.1444614931381,0.80982024083242,0.937740310517066,0.168636575895246,1.00239863170227,-0.927729391714513,0.752418654045519,0.587392099333079,0.221633045711092,0.31011200692348,0.79304009489909,-0.223973384954892,-1.20273252224913,-0.0222847042750199,-1.721897290799,0.292126803741009,0.484372913968473,-1.43491654842242
Iona,66,0.779602747924555,110.794140656076,99.2673899980296,0.805527165861139,1.02310968006523,51.8,46.2,28.5,31.9,31.2,30.5,15.1,20.8,35.8,29.5,50.9,47.1,72.8,69.8,31.7,34.4,53.8,51.4,15.3,6.8,0.478225494211081,1.60612679606735,-0.688792948157858,-0.0151334479599407,0.690679973227405,-0.688237402967778,1.60458432190985,1.07759065795498,0.752418654045519,1.96358141475322,0.221633045711092,1.05628690517322,0.331704270462599,0.709641988120237,-1.12349624174524,0.726281794849769,0.582969851516136,-0.0880819421899646,2.63454607775238,-1.30941969091674
Sam Houston St.,67,0.779340824669403,105.454093012909,94.4954275088025,-0.00484313798483102,1.80830721960266,51.2,47.9,32.4,39.4,31,25.7,20.6,23.7,39.2,33,46.7,46.6,69,69.7,37,45.1,49.6,55.4,7.6,8.8,0.261049696381278,0.977469656746557,0.15744863537688,-1.42130450840146,0.641267905769473,0.95696063644923,-1.15543342487486,2.3149157949851,2.17977048746542,0.458374351012442,-1.05781315455824,1.22587210932089,-0.699516984160143,0.748542628665032,-0.0736155250686962,-1.85747999245192,-0.237406588968913,-0.812289077296579,-0.489290405480844,-0.0544511158599041
Wisconsin,68,0.77715648802337,106.53262981426,95.5670097344629,0.158828472050009,1.63198485141556,48.9,50,23.9,27.5,21.9,25.3,13.4,18.4,35.5,32,45.9,51.2,67.3,68.8,40.7,36,49.3,43.5,4.2,10.4,-0.571457528632963,0.200893190526755,-1.68692404668601,0.80982024083242,-1.60698116356644,1.09406047306731,2.45768071637057,0.0535974411024728,0.626475845214353,0.888433512081237,-1.30151719270478,-0.334311768837666,-1.16085280859663,1.09864839356821,0.659320069592285,0.339924892075684,-0.296004906146417,1.3422271496456,-1.86864677470071,0.949523744185564
VCU,69,0.772033234647415,105.455728031234,94.8426542432509,-0.00459501842019128,1.75117316245825,51.4,47.3,42.5,30.4,29.3,29.8,19.9,24.6,33.6,32.7,51.8,46.3,70.5,70.1,32.5,34.3,51.9,50.4,12.3,9.1,0.333441628991211,1.19934864709507,2.34899735171043,0.266100764128365,0.221265332377049,-0.44831268888613,-0.804158438920445,2.69891325130479,-0.171161944049705,0.587392099333079,0.495800088625948,1.3276232318095,-0.292455962598534,0.592940066485847,-0.965023680737456,0.75042910127315,0.211847176058614,0.0929698415866892,1.41746692844073,0.133794170398621
Colorado,70,0.770759330521075,105.037146732204,94.5255587196004,-0.0681161472836491,1.8033493112714,48.6,47.6,31.1,31.4,31.3,25,19.2,19.9,31.6,32.1,49.2,47.4,69.1,70.2,34.6,34.2,50.8,45.5,10.2,11,-0.680045427547862,1.08840915192082,-0.124631892468032,0.0786112894028282,0.715386006956371,1.19688535053088,-0.452883452966026,0.693593201635292,-1.01078066959082,0.845427595974357,-0.296238035350304,0.954535782684623,-0.672379582722704,0.554039425941047,-0.549033208092034,0.774576407696529,-0.00301332025889955,0.980123582092292,0.565511523922582,1.32601431670262
Virginia Tech,71,0.768644227280349,114.844218577606,103.458479408112,1.42014019840019,0.333491289265316,54.1,50,25.8,25.4,26.7,27.6,14.8,16.6,36.1,33.5,54,49.8,73.5,70.3,39.5,35.6,57.3,47.9,8.5,9.9,1.31073271922532,0.200893190526755,-1.2746525059896,1.20354813775605,-0.421091544576068,0.305736412513331,1.75513074446174,-0.714397471536907,0.878361462876688,0.243344770478045,1.16598619352893,0.14052680277581,0.521666080524684,0.515138785396252,0.421611228080615,0.436514117769205,1.26661688525368,0.545599301028324,-0.12416666068735,0.635781600421356
Arizona St.,72,0.767361292808091,107.359868572881,96.7767087654846,0.284364753553879,1.43293619902497,47.9,46,30.4,33,29.5,31.8,17,20.6,31.3,33.4,48.5,43.3,69.5,70.2,39.2,39.4,56.1,53.6,13.5,8.6,-0.933417191682632,1.68008645951685,-0.276521407461447,-0.22137187015803,0.270677399834981,-1.13381187197655,0.651123645747856,0.992257889883938,-1.13672347842199,0.286350686584925,-0.509479068728527,2.34513445669551,-0.56382997697294,0.554039425941047,0.362184017702698,-0.481083526319245,1.03222361654366,-0.486395866498603,1.90429858816539,-0.179947973365588
BYU,73,0.766778857312207,108.874438066033,98.1698004468745,0.514205800371481,1.20371139622176,51.5,49.3,32.1,36.8,31.9,23.7,20.4,18.5,32.8,33.4,53,48.7,72.8,69.5,39.8,38.2,53.5,50.1,11.2,7.5,0.369637595296178,0.459752012600023,0.0923531289511317,-0.933831874115069,0.863622209330168,1.64245981953965,-1.0550691431736,0.0962638251379946,-0.507009434266152,0.286350686584925,0.861356145845759,0.513614251900681,0.331704270462599,0.826343909754627,0.481038438458532,-0.191315849238683,0.524371534338633,0.147285376719685,0.971204573693131,-0.870180689646848
Villanova,74,0.765078106495513,112.672404128475,101.678187857928,1.09056000499289,0.626427486483894,51.7,50.9,31.6,27.6,22.6,26.2,15.9,17.6,33.2,33.7,53.3,51.2,82.3,77.5,47.7,41.5,46.8,59.5,5.2,11,0.442029527906113,-0.131925294996017,-0.0161393817584501,0.791071293359866,-1.43403892746368,0.785585840676624,1.2031271951048,-0.287733631181697,-0.339085689157927,0.157332938264285,0.95274516015071,-0.334311768837666,2.90975740701946,-2.28570733382913,2.04595497841036,-0.988176961210231,-0.784324215958947,-1.55460139078086,-1.46295372493016,1.32601431670262
Oral Roberts,75,0.763049953450637,114.520161779024,103.4468017899,1.37096348240843,0.33541277064928,56.3,49.3,23.8,21.9,24,26.9,13,17.7,37.5,34.8,56.3,47.4,78.1,71.5,45.4,40.2,47.4,46.5,13.5,7.9,2.10704397793459,0.459752012600023,-1.70862254882793,1.85976129929543,-1.08815445525815,0.545661126594977,2.6584092797731,-0.245067247146175,1.46609457075547,-0.315732138911387,1.86663530320023,0.954535782684623,1.76998654664695,0.0483310988586874,1.59034636551299,-0.674261977706288,-0.66712758160394,0.799071798315639,1.90429858816539,-0.61918697463548
Florida,76,0.762568737007269,107.577807085821,97.1982048964615,0.317437660530027,1.36358156228699,49.9,46.1,35.3,29.4,23.5,30.1,15.6,17.3,32.4,31.8,50.7,45.4,72.1,70.9,36,30.7,49,44.2,12.7,8.6,-0.209497865583293,1.6431066277921,0.786705197492454,0.453590238853901,-1.21168462390298,-0.551137566349693,1.35367361765669,-0.415732783288261,-0.674933179374374,0.974445344294995,0.160707036174458,1.6328765992753,0.141742460400514,0.281734942127467,-0.271706226328421,1.61973213251484,-0.35460322332392,1.21549090100194,1.57974414834895,-0.179947973365588
Utah Valley,77,0.761895670933796,106.763884842901,96.4939702018451,0.193922205355039,1.4794591180553,50.9,44.1,36.4,29.1,28.9,29.3,19.1,16.8,32.3,31.5,52.2,42.4,74.5,68.2,33.5,33.7,57.3,45,15.4,7.6,0.152461797466376,2.38270326228715,1.02538872105353,0.509837081271562,0.122441197461185,-0.276937893113525,-0.402701312115396,-0.629064703465865,-0.716914115651431,1.10346309261563,0.61765210769922,2.65038782416132,0.79304009489909,1.33205223683699,-0.766932979477731,0.89531293981343,1.26661688525368,1.07064947398062,2.67511538272943,-0.807432260894006
Santa Clara,78,0.759993968617837,112.149660864571,101.453859761885,1.01123194541174,0.663339316671176,52.5,50.8,30.9,25.8,30.2,24.5,17.1,16.5,37.4,36.2,50.5,48.6,70.3,73,36.4,39,49.1,51,9.8,6.8,0.731597258345848,-0.0949454632712637,-0.168028896751865,1.12855234786583,0.443619635937744,1.36826014630348,0.600941504897224,-0.757063855572429,1.42411363447841,-0.917814964407702,0.0997810266378222,0.547531292730216,-0.346730765473416,-0.535178509313267,-0.192469945824531,-0.384494300625724,-0.335070450931419,-0.0156612286793033,0.403234304014363,-1.30941969091674
Pittsburgh,79,0.758632093063402,113.910277164025,103.113359295276,1.27841142785886,0.39027871457632,53.1,48.4,31.6,30.7,30.6,28,16.6,17,36,33.1,52.4,47.6,75.7,71,44.8,39.7,54.5,51.8,11.9,10.4,0.94877305617565,0.792570498122795,-0.0161393817584501,0.209853921710704,0.542443770853608,0.168636575895246,0.851852209150379,-0.543731935394823,0.836380526599632,0.415368434905562,0.678578117235854,0.886701701025555,1.11868891214838,0.242834301582672,1.47149194475715,-0.553525445589387,0.719699258263645,-0.160502655700626,1.25518970853251,0.949523744185564
Hofstra,80,0.754074326746641,110.461095661786,100.206388172565,0.754986460749117,0.868603214865599,55.4,46,20.9,24.5,23.1,31.1,15.6,18.4,36.9,30.8,55.4,45.9,73.9,69.6,38.7,36.6,49.2,51.5,11.2,8.4,1.78128028118989,1.68008645951685,-2.3378791109435,1.37228866500903,-1.31050875881885,-0.893887157894905,1.35367361765669,0.0535974411024728,1.21420895309313,1.40450450536379,1.59246826028538,1.46329139512763,0.630215686274448,0.787443269209832,0.263138667072836,0.195041053535402,-0.315537678538918,-0.10618712056763,0.971204573693131,-0.305444830871272
Vanderbilt,81,0.753825669130539,116.27983957321,105.497241987249,1.63800054350477,-0.00197475105935014,49.4,49.1,31.6,31.3,31.4,30.6,15.8,14.9,34,31.3,48.3,50.4,71.1,70.4,42.2,37,47.2,49.9,11.9,8.1,-0.390477697108128,0.533711676049526,-0.0161393817584501,0.0973602368753815,0.740092040685337,-0.722512362122298,1.25330933595543,-1.43972600014077,-0.00323819894148228,1.18947492482939,-0.570405078265163,-0.0629754422013934,-0.129631553973892,0.476238144851452,0.956456121481871,0.0984518278418815,-0.706193126388941,0.183495733475016,1.25518970853251,-0.493690117129797
